#,ID,Product (EN)
2462,,DEPAPALIN 300MG 10 HARD GELATIN CAPS.
2463,,DEPAWAY 40mg f.c. tab.
2464,,DEPEZAC 90 MG DELAYED RELEASE TAB.
2465,,DEPIDERM CREAM 30ML
2466,,DEPIDERM PI CREAM 30ML
2467,,DEPIDERM SPF 50 CREAM 30ML
2468,,DEPIWHITE ADVANCED CREAM 40ML
2469,,DEPIWHITE EYE CONTOUR GEL 15ML
2470,,DEPIWHITE MASK 40ML
2471,,DEPIWHITE.S SPF 50 - 50ML
2472,,DEPOFORT B12 1MG/ML 2 AMP.
2473,,DEPOLVIX B12 1MG/ML 2 AMP.
2474,,DEPO-MEDROL 40MG/ML VIAL
2475,,DEPONIT NT10 37.4mg patches.
2476,,DEPONIT NT5 18.7mg patches.
2477,,DEPO-PEN 1.2MIU VIAL.
2478,,DEPOVIT B12-1000  5 AMP
2479,,DEPRAM 20mg f.c.tab
2480,,DEPRAM 40MG 10 F.C.TAB.
2481,,DEPREBAN 20MG 10 CAPS.
2482,,DEPRETREVE 60 MG 20 CAPS.
2483,,DE-PROSTYL-2 SUPP.
2484,,DEPR-STAT 50mg caps.
2485,,DEPURDENT 25ML TOOTH PASTE
2486,,DEPURDENT 50ML TOOTH PASTE
2487,,DEPZABID 5MG/ML EYE DROPS
2488,,DERILGYTABS
2489,,DERM CLEAR GEL 35GRAM
2490,,DERM CLEAR LOTION
2491,,DERMA PURE ANTI-SCAR CREAM 30 GM
2492,,DERMA PURE SM CREAM 60 GRAM
2493,,DERMA SOFT 60ML CREAM
2494,,DERMA WHITE CREAM 30 GM
2495,,DERMABIOTIC  10G  TOPICAL POWDER.
2496,,DERMABIOTIC  6G  POWDER.
2497,,DERMACID 80GRAM SOAP
2498,,DERMA-CLINIC FOOT SCRUB CREAM 50GRAM
2499,,DERMA-CLINIC HAND CREAM 30GRAM
2500,,DERMA-CLINIC MOISTURIZING CREAM 50GRAM
2501,,DERMA-CLINIC SEBO-PURE GEL 50GRAM
2502,,DERMA-CLINIC WHITENING CREAM 30 GM
2503,,DERMAFLUTISONE 0.05% TOPICAL CREAM 30 GM
2504,,DERMAL 40GRAM CREAM
2505,,DERMALONE cream
2506,,DERMAMED CREAM 40 GM
2507,,DERMASOL 0.05% CREAM
2508,,DERMATIN 1% CREAM 14 GM
2509,,DERMATIN 10G POWDER
2510,,DERMATIN 10MG/ML TOPICAL SOLUTION
2511,,DERMATIN CORT TOPICAL CREAM 12 GM
2512,,dermatol pd.
2513,,DERMATOP 0.25% CREAM 10 GM
2514,,DERMATOP 0.25% OINT. 10 GM
2515,,DERMAZIN 1% CREAM 30 GM
2516,,DERMAZIN 5GM/50GM CREAM 250ML
2517,,DERMOCALM LOTION
2518,,DERMOCARE cream (AR.)
2519,,DERMOCORT CREAM 15 GM
2520,,DERMOFIX 2% CREAM 15 GM
2521,,DERMOFIX 2% POWDER 15 GM
2522,,DERMOFIX 2% SPRAY SOLUTION 15 ML
2523,,DERMOLAN CREAM 50 GM
2524,,DERMOPHARM 0.05% cream
2525,,DERMOTRACIN AEROSOL POWDER 150 ML
2526,,DERMOVATE  0.05%W/W TOP. CREAM 25 GM
2527,,DERMOVATE 0.05 %w/w ointment
2528,,DERMOVERA CREAM
2529,,DERMOVERA TOPICAL LOTION 35ML
2530,,DERMOVERA TOPICAL LOTION 60ML
2531,,DERMOZOL CORT CREAM 15 GM
2532,,DERMOZOLE 2% GEL
2533,,DESA 2.5MG/5ML SYRUP
2534,,DESA 5MG 20 F.C.TAB.
2535,,DESFERAL 500mg vial????
2536,,DESLORAT 0.5MG/ML SYRUP
2537,,DESLORAT 5MG F.C.TAB.
2538,,DESLOREX 50mg/100ml syrup
2539,,DESLOREX 5mg tabs.
2540,,DETOXYDINE 0.175mg f.c.tab.
2541,,DETOXYDINE 0.2MG F.C.TAB
2542,,DETRONIN 0.1% SYRUP
2543,,DETRONIN 5MG TAB.
2544,,DETRUSAN 100mg/100ml syrup
2545,,DETRUSAN 5mg tab.
2546,,DETRUSITOL 2MG F.C.TAB.
2547,,DETRUSITOL RETARD 4MG 14 PROLONGED RELEA
2548,,DETTOL 10 WIPES
2549,,DETTOL 20 WIPES
2550,,DETTOL ANTISEPTIC 125 ML
2551,,DETTOL HAND SANITIZER
2552,,DETTOL SOAP 175 GM
2553,,DETTOL SOAP 60 GM
2554,,DETTOL SOAP 90 GM
2555,,DEVAROL-S-200000 I.U SOLUTION FOR I.M 1
2556,,DEXACIPAREX EAR DROPS
2557,,DEXAFLOX   EYE  DROPS
2558,,DEXAGEL 0.985MG/GM VISCOUS EYE DROPS
2559,,DEXAGLOBE 14MG/2ML 1 AMP.
2560,,DEXAGRAND   EYE DROPS
2561,,DEXA-IBUFEN 400MG 20 F.C. TAB.
2562,,DEXAMETHASONE 10mg/100ml syp.
2563,,DEXAMETHASONE 8MG/2ML 3 AMP. AMRYIA
2564,,DEXAMETHASONE 8MG/2ML 5 AMP (MUP)
2565,,DEXAMETHASONE 8MG/2ML 5 AMP (SIGMA)
2566,,DEXAMETHASONE 8MG/2ML I.M/I.V AMP
2567,,DEXAMYTREX OPHTIOLE EYE DROPS.
2568,,DEXAPANTHEN CREAM 15 GM
2569,,DEXAPHEN syrup
2570,,DEXAPROF 25MG F.C. TAB.
2571,,DEXARON PLUS eye/ear drops.
2572,,DEXARON PLUS eye/ear oint.
2573,,DEXATOBRIN OPHTHALMIC OINT.
2574,,DEXATOBRIN OPHTHALMIC SUSPENSION
2575,,DEXATOPIC topical cream
2576,,DEXATROL eye oint.
2577,,DEXATROL EYE/EAR DROPS
2578,,DEXAZONE 0.5MG TAB
2579,,DEXILANT 30MG CAPS
2580,,DEXILANT 60MG  CAPS
2581,,DEXKETO CARE 25 MG F.C.TAB.
2582,,DEXKETOPROFEN 20 SCORED F.C.TAB.
2583,,DEXONIUM 0.1% eye drops (AR.)
2584,,DEXONIUM 8mg/2ml amp.
2585,,DEXPANOL WOUND 5gm/100ml topical spray
2586,,DEXPANTHENOL 5% TOPICAL CREAM 20 GM
2587,,DEXTRAFAST 25MG F.C. TABS.
2588,,DEXTRAN (70)  6% W/V IN NORMAL SALINE I.
2589,,DEXTRAN 40 (10 %W/V) INTR.INFUSION & GLU
2590,,DEXTRAN 40 10 % IN GLUCOSE 5% I.V.infusi
2591,,DEXTRAN 40 10% IN NORMAL SALINE I.V infu
2592,,DEXTRAN 70 6% IN NORMAL SALINE I.V.INFUS
2593,,DEXTRAN 70 6% NORMAL SALINE
2594,,DEXTROSE 50 %  20amp
2595,,DEXTROSE INJECTION 25 % I.V injection 20
2596,,DG-CARE MOUTH WASH 125ML
2597,,DG-CARE TOOTH PASTE 75GM
2598,,DG-LONG TOOTH PASTE 80GM
2599,,DG-WASH (FLOURIDE/MENTHOL) M.W 125ML
2600,,DHEA 50 MG 60 TABLETS
2601,,DIABEN 5MG  20TAB.
2602,,DIABENOR 2MG 20TAB
2603,,DIABENOR 3MG 20 TAB.
2604,,DIABETIN 15MG TAB.
2605,,DIABETIN 30mg tab.
2606,,DIABETLESS 4mg Scored tab.
2607,,DIABETO 2mg tab.
2608,,DIABETONORM 45MG 15 TAB
2609,,DIABETONORM PLUS 500/15 MG F.C.TAB.
2610,,DIABETRON 40mg tab.
2611,,DIABETRON 80mg tab.
2612,,DIABEX 120 mg f.c.tab.
2613,,DIABRIDE 1mg tab.
2614,,DIABRIDE 2mg tab.
2615,,DIABRIDE 3mg tab.
2616,,DIABYL 80mg tab.
2617,,DIACALDERM TOPICAL OINTMENT 20 GM
2618,,DIACEREIN 50MG  30CAP
2619,,DIADEL 20GRAM CREAM
2620,,DIA-FURYL 200MG HARD GELATIN CAPS.
2621,,DIA-FURYL 220MG/5ML SUSP.
2622,,DIAGLU 20 CAPS
2623,,DIAKAN-M susp.
2624,,DIALY-CAL 500MG F.C.TAB.
2625,,DIAMEDIZEN 30MG 30 MR F.C.TAB.
2626,,DIAMEDIZEN 60MG 30 MR F.C.TAB.
2627,,DIAMICRON 80mg compressed scored tab.
2628,,DIAMICRON MR 30MG 30 TAB.
2629,,DIAMICRON MR 60MG 30 TAB.
2630,,DIAMOND 200ML HAIR LOTION
2631,,DIAMOND TEETHING GEL 50GRAM
2632,,DIANE 35 - 21 TABLETS
2633,,DIANORMAL 80mg tab.
2634,,DIAPER OFF 120ML LOTION
2635,,DIAPHAGE 1000MG 30 F.C.TAB.
2636,,DIAPHAGE 500mg tab. (AR.)
2637,,DIAPHAGE 850mg S.R.tab.
2638,,DIAQUIT 850mg tab.
2639,,DIAROL 0.5mg tab.
2640,,DIAROL 1mg tab.
2641,,DIAROL 2mg tab.
2642,,DIARRHEA REHYDRATION I.V.INFUSION
2643,,DIASMECT 20% SUSP.
2644,,DIASMECT 3GM  10 SACHETS
2645,,DIASTOP SUSP. 60ML
2646,,DIAVANCE 1.25/250mg f.c.tab.
2647,,DIAVANCE 2.5/500mg f.c.tab.
2648,,DIAVANCE 5/500mg f.c.tab.
2649,,DIAX 200MG CAPS.
2650,,DIAX 220MG/5ML SUSP.
2651,,DIBACURE 100mg f.c. tabs.
2652,,DIBIOTIMYCIN AEROSOL POWDER 150 ML
2653,,LBREX SUGAR COATED TAB.
2654,,DICETA 30GRAM CREAM
2655,,DICETEL 100 MG 20 TAB
2656,,DICLAC 150 ID 10 RETARD TAB.
2657,,DICLAC 5% GEL 30 GM
2658,,DICLAC 75MG 5 AMP
2659,,DICLAC 75MG ID 20 RETARD TAB.
2660,,DICLASIUM   50MG  30TAB
2661,,DICLOFERAZ 50MG DISPERSIBLE TAB.
2662,,DICLONATRIUM SR 75MG 20 F.C. TABS.
2663,,DICLONERVE 30 CAPS.
2664,,DICLORAPID 50MG   30TAB
2665,,DICLOSP SR   75MG  30TAB
2666,,DICLOTAZEN 50mg sachets
2667,,DICLOWAD 50MG SACHETS.
2668,,DICYNONE 250mg tab.
2669,,DICYNONE 250MG/2ML 3 AMP.
2670,,DICYNONE 500MG TAB.
2671,,DI-EASE syrup.
2672,,DIET SWEET 100TAB
2673,,DIET SWEET 350TAB
2674,,DIET SWEET 50TAB
2675,,DIET SWEET POWDER
2676,,DIFLORUTACINE  500mg f.c. tabs.
2677,,DIFLUCAN 150MG 1 CAPSULE
2678,,DIFLUCAN 2mg/ml I.V. infusion 100ml
2679,,DIFLUCAN 2mg/ml I.V. infusion 50ml
2680,,DIFLUCAN 50MG  7CAPS.
2681,,DIFLUCAN 5mg/ml syrup
2682,,DIFLUSTERO 0.05% 5ML EYE DROPS
2683,,DIFRAREL 100 20 F.C.TAB.
2684,,DIFRAREL E 20 F.C.TAB.
2685,,DIGENORM ENTERIC COATED TAB.
2686,,DIGENORM syrup
2687,,DIGEST EZE CAP
2688,,DIGESTIN 20 TAB.
2689,,DIGESTIN SYRUP (AR)
2690,,DIGETEX 20 CAP
2691,,DILATREND 25MG 30 TAB.
2692,,DILATREND 6.25MG 30 TAB.
2693,,DILATROL 25MG TAB.
2694,,DILATROL 6.25MG 30 TAB.
2695,,DILIKORELL 10 mg tab.
2696,,DILIKORELL 20 mg tab.
2697,,DILOZOLE  20TAB.
2698,,DILOZOLE susp.
2699,,DILOZOLE TAB.
2700,,DILTIAZEM S.R. 180 MG 10 CAPS.
2701,,DILTIAZEM S.R. 90 MG 10 CAPS.
2702,,DIMETROL f.c.tab.
2703,,DIMETROL susp.
2704,,DIMRA 20 F.C.TAB.
2705,,DINAR 125MG/5ML PD. FOR ORAL SUSP. 100 M
2706,,DINAR 125MG/5ML PD. FOR ORAL SUSP. 60 ML
2707,,DINAR 300mg caps.
2708,,DINASEPT cream
2709,,DINCEDATRIC 100ML 10%(BETADINE)
2710,,DINDEVAN TAB
2711,,DINITRA 10MG TAB.
2712,,DINITRA 20mg tab.
2713,,DINITRA 5MG 30 SUBLINGUAL TAB.
2714,,DIOLAX 7.5MG TAB.
2715,,DIOMACTE sachet
2716,,DIOSED 150mg tab.(AR.)
2717,,DIOSED-C 20 TAB.
2718,,DIOSIMAX 600MG 20 F.C.TAB.
2719,,DIOSMIN 500MG 30 F.C.TAB.
2720,,DIOVEN 150mg tab. (AR)
2721,,DIOVEN 500MG 20 SUGAR F.C. TABS.
2722,,DIPENACID 125/125mg vial for I.M./I.V. i
2723,,DIPENACID 1GM VIAL
2724,,DIPENACID 250/250mg vial for I.M./I.V. i
2725,,DIPEPTIVEN 20% I.v. infusion.
2726,,DIPEPTIVEN 20% I.v. infusion.  100ml
2727,,DIPOTENSIVE 10 mg tab.
2728,,DIPRIVAN 10MG/ML AMP.
2729,,DIPROCORTIN 2 ML 1 AMP.
2730,,DIPROFOS 2ML 1 AMP.
2731,,DIPROSALIC LOTION 30 ML
2732,,DIPROSALIC OINT. 15 GM
2733,,DIPROSONE 0.05% CREAM 10 GM
2734,,DIPROSONE 0.05% OINT. 10 GM
2735,,DISARTAN 160MG 14 CAPS.
2736,,DISARTAN 80MG 14 CAPS.
2737,,DISARTAN-CO 160/12.5 MG 14 CAPS.
2738,,DISARTAN-CO 80/12.5 MG 14 CAPS.
2739,,DISFLATYL 30 CHEWABLE TAB.
2740,,DISPERCAM  20 MG 5 SUPP.
2741,,DISPERCAM  20 MG I.M. 6 AMPOULE
2742,,DISPERCAM  30G GEL
2743,,DISPERCAM  GEL 15G
2744,,DISPERCAM 10MG 20 DISPERSIBLE TABLET
2745,,DISPERCAM 20MG 10 DISPERSIBLE TAB.
2746,,DISPRELONE-D 20MG 20DISPERSABLE TAB.
2747,,DIUREX  2.5mg sugar coated tab.
2748,,DIUSEX 40MG/4ML AMPOULE
2749,,DIVAKOTE 500MG E.R. 20 TAB.
2750,,DIVIDO 75MG 30 DUAL RELEASE CAPS.
2751,,DIVIDO 75MG DUAL RELEASE 30CAPS..
2752,,DIVITON A&E chewable tab.
2753,,DIVOZINE 30GRAM CREAM
2754,,DIZIREST B6 TAB.
2755,,DOBUJECT 250MG/5ML AMP.
2756,,DOBUTAMINE 250mg/5ml  5 amp. For I.V. in
2757,,DOBUTAMINE 250mg/5ml amp. For I.V. inf.
2758,,DOBUTAMINE MYLAN 250mg/20ml  10amp.
2759,,DOBUTREX SOLUTION 250 mg vial
2760,,DOCETAX INJECTION CONCENTRATE 20mg/0.5ml
2761,,DOCETAX INJECTION CONCENTRATE 20mg/0.5ml
2762,,DOCETAX INJECTION CONCENTRATE 20mg/0.5ml
2763,,DOCETAXEL FILAXIS 20mg/0.5ml vial
2764,,DOCETAXEL FILAXIS 80mg/2ml vial
2765,,DOCOTOR-AID »·«” — „œÊ—
2766,,DOCOZAN 10% top. cream
2767,,DOGMAPRIDE 50mg hard gelatin capsules
2768,,DOGMAPRIDE FORT 200mg tab
2769,,DOGMATIL 50MG 30CAPS
2770,,DOGMATIL FORT 200mg tab
2771,,DOLABACTIN 400 MG 5 F.C. TAB.
2772,,DOLASPRAY 1% TOPICAL SPRAY
2773,,DOLCYL 1MG 30 TABLET
2774,,DOLCYL 2MG 30 TABLET
2775,,DOLCYL 3MG 30TABLET
2776,,DOLCYL 4MG 30 TAB.
2777,,DOLCYL 6MG 10 TAB
2778,,DOLCYL 6MG 30 TAB.
2779,,DOLOBAN 250mg tab
2780,,DOLO-D SUSP. 115 ML
2781,,DOLO-D tab.
2782,,DOLOKET 100MG/2ML I.M.AMP.
2783,,DOLOKET 2.5% TOP. GEL
2784,,DOLOKET 50mg f.c. tabs.
2785,,DOLOKET 5AMP
2786,,DOLOMINE STERILE 0.5gm/100ml eye drops
2787,,DOLOMINE STERILE 15mg/ml I.V./I.M.amp.
2788,,DOLOZAL 500mg tablet
2789,,DOLPHIN 12.5MG 5 SUPP.
2790,,DOLPHIN 25MG 5 SUPP.
2791,,DOLPHIN 3% TOPICAL GEL
2792,,DOLPHIN 5% TOPICAL GEL 30 GM
2793,,DOLPHIN 50MG 5 SUPP.
2794,,DOLPHIN K 15MG/ML ORAL DROPS
2795,,DOLPHIN K 50mg f.c. tab.
2796,,DOLPHIN K 75MG 20 CAPS
2797,,DOLPHIN K 75MG 5 SUPP.
2798,,DOLPHIN K 75mg/3ml I.M.amp.
2799,,DOMI-GEST 10MG SACHETS
2800,,DOMPERIDONE 10MG 20 TAB.
2801,,DOMPERIDONE 10MG SUPP.(CANCELLED)
2802,,DOMPERIDONE 30MG SUPP.
2803,,DOMPERIDONE 60MG SUPP.(CANCELLED)
2804,,DOMPIDONE 100MG/100ML ORAL SUSP.
2805,,DOMPIDONE 10mg  30tab.
2806,,DOMPIDONE 30MG SUPP.
2807,,DOMPIDONE 60 MG SUPP.(CANCELLED)
2808,,DONALASE-S 20 TAB.
2809,,DONAZIL 5MG 30TAB
2810,,DONEPEZIL 10 MG 14 TAB
2811,,DONEPEZIL 5MG  14TAB.
2812,,DONHIMER 5MG 30 F.C.TAB.
2813,,DONIFOXATE 40 MG 30 TABS.
2814,,DONIFOXATE 80 MG 30 TABS
2815,,DOPAGON 2.5mg tab.
2816,,DOPAMINE FRESENIUS 200MG/5ML AMP. CONCEN
2817,,DOPAMINECT 1 MG 20 TAB.
2818,,DOPAROXEN 0.125mg tab.
2819,,DOPAROXEN 0.25mg tab.
2820,,DOPERGIN 0.2mg scored tab.
2821,,DORIN SOAP 65 GM
2822,,DORIN SOLUTION
2823,,DORMANT 120ML VAG.DOUSHE
2824,,DORMICUM 5mg/ml   10amp.
2825,,DORMICUM 5mg/ml  5amp.
2826,,DORMIVAL CAPS.
2827,,DOROFEN 30 CAPS.
2828,,DORSOPT 2% eye drop
2829,,DORZOLAMOL EYE DROPS 5 ML
2830,,DOSIN 1MG 20 TAB.
2831,,DOSIN 2MG 20 TAB.
2832,,DOSIN 4MG 20 TAB.
2833,,DO-SPA 40 mg  20tab.
2834,,DO-SPA 40MG/2ML 5 AMP.
2835,,DOSTINEX 0.5MG 2 TAB.
2836,,DOTAREM  vial/prefilled syringe 15ml
2837,,DOTAREM vial/prefilled syringe  10ml
2838,,DOTAREM vial/prefilled syringe 20ml
2839,,DOUCHEAL foaming solution.
2840,,DOWNOPRAZOL 20MG 14 HARD GELATIN CAPS.
2841,,DOWNOPRAZOL 40MG 14 HARD GELATIN CAPS.
2842,,DOWNOPRAZOLE 20mg pd. for oral susp. In
2843,,DOWNSTEROLIN 10/20MG F.C. TAB.
2844,,DOXACOR 2MG 20 TAB.
2845,,DOXACOR 4MG 20 TAB.
2846,,DOXASTINE 2mg tab.
2847,,DOXAZIN 1MG 10 TAB.
2848,,DOXAZOSIN STADA 1mg tab.
2849,,DOXCEF 40MG/5ML  SUSP.
2850,,DOXIPROCT OINT. 30 GM
2851,,DOXIPROCT PLUS OINTMENT 30 GM
2852,,DOXIRAZOL 30 MG 14 CAPS.
2853,,DOXIRAZOL 60 MG 14 CAPS.
2854,,DOXIUM 500MG  30CAPS.
2855,,"DOXORUBICIN "" Ebewe""  2mg/ml   50mg vial"
2856,,"DOXORUBICIN "" Ebewe""  2mg/ml vial  10mg"
2857,,DOXORUBICIN STADA 2mg/ml vial  10mg
2858,,DOXORUBICIN STADA 2mg/ml vial  150mg
2859,,DOXORUBICIN STADA 2mg/ml vial 50mg
2860,,DOXORUBICIN Tedec 10mg vial
2861,,DOXORUBICIN TEDEC 50mg vial
2862,,DOXORUBIN 50mg vial
2863,,DOXY M.R.100MG CAPS.
2864,,DOXY PLUS STADA 100MG M.R. 12 CAPS.
2865,,DOXYCOST 200MG 10 TABS.
2866,,DOXYDOX 100MG  CAPS
2867,,DOXYMYCIN 100MG 10 CAPS.
2868,,DR.DIET 100 TAB
2869,,DR.DIET 50 SACHETS
2870,,DR.SALT (SALT)
2871,,DRAGONOR 50 MG 20 HARD GELATIN CAPS.
2872,,DRAMENEX 50MG 20 TAB
2873,,"DRIED FACTOR VIII FRACTION ,8Y 250I.U./1"
2874,,DRINKING POWDER
2875,,DROPIFLOX OTIC SUSP. 7.5 ML
2876,,DRY TROPAN  15mg MR Hard gelatin cap.
2877,,DRY TROPAN 10MG MR HARD GELATIN CAPS.
2878,,DRY TROPAN 5MG MR HARD GELATIN CAPS.
2879,,DULAGEN 10 SACHETS
2880,,DULCADA 20 CHEW. TABS
2881,,DULCOLAX 5MG SUGAR COATED TABLET.
2882,,DULOXEPRIN 30 MG ENTERIC COATED PELLETS
2883,,DUMOZOL 125mg/5ml susp.
2884,,DUMOZOL 500MG 20 F.C. TAB.
2885,,DUOTRAV EYE DROPS. 2.5 ML
2886,,DUPHALAC 667GM/L SYRUP 200 ML
2887,,DUPHASTON 10MG 60 TAB.
2888,,DURACIN 4MG TAB.
2889,,"DURAKINASE 1500,000 I.U./vial for I.V. i"
2890,,DURAPEN S 1.2 M.I.U. VIAL FOR I.M  INJ.
2891,,DURAZAC 90MG  4CAPS
2892,,DUREX  EXTRA SAFE
2893,,DUREX RIBBED
2894,,DURICEF 1 GM 8 F.C. TAB.
2895,,DURICEF 125 MG/5ML POWDER FOR ORAL SUSP.
2896,,DURICEF 1GM 6 DISPERSABLE TAB.
2897,,DURICEF 250 MG/5ML SUSP.
2898,,DURICEF 500MG /5ML  SUSP.
2899,,DURICEF 500MG 12 CAP
2900,,DURJOY 60 MG 3 F.C.TABS.
2901,,DUROGESIC 100mcg/hr transdermal patch
2902,,DUROGESIC 12mcg/h trasdermal patches
2903,,DUROGESIC 25mcg/hr transdermal patch
2904,,DUROGESIC 50mcg/hr transdermal patch
2905,,DUSPATALIN  135MG 50 TAB.
2906,,DUVADILAN 20MG 30 TAB.
2907,,DUXIL f.c.tab.
2908,,DYSENTERIN COMPOUND SACHETS
2909,,DYSPORT 500unit vial
2910,,E KERATIN HAIR BALSAM
2911,,E KERATIN HAIR CREAM
2912,,E KERATIN HAIR MASK
2913,,E KERATIN HAIR SERUM
2914,,E KERATIN SHAMPOO
2915,,E.P.O. 2000I.U. I.V./S.C.vial
2916,,E.P.O. 3000I.U. I.V./S.C.vial
2917,,E.P.O. 4000I.U. I.V./S.C.vial
2918,,EACLOVIR  500mg f.c. tabs.
2919,,EAFORMEAT 1000mg f.c. tabs.
2920,,EAR WAX 6.5MG/100ML DROPS
2921,,EARO-CURE DROPS
2922,,EASY MOVE 50GRAM CREAM
2923,,EASY SLIM 120MG HARD GELATIN CAPS.
2924,,EASY SWEET 3 PIECES
2925,,EASY SWEET 4 PIECES
2926,,EAZ-X 25ML GEL
2927,,EAZ-X 50ML GEL
2928,,EBA-ACT HAIR LOTION
2929,,EBAFER SACHETS
2930,,EBAFIX HAIR SERUM 120 ML
2931,,EBAFIX HAIR SHAMPOO 200 ML
2932,,EBAGLOW CREAM 20 GM
2933,,EBAGLOW CREAM 50 GM
2934,,EBASTEL 10mg tab.
2935,,EBASTEL 1MG/5ML SYRUP 100 ML
2936,,EBASTINE-BORG 10MG F.C. TABS.
2937,,EBASTINE-BORG 60ML SYP
2938,,EBATRIX HAIR SHAMPOO
2939,,EBIXA 10MG 28 F.C. TAB.
2940,,ECCOTRIOL topical cream
2941,,ECONOPRED PLUS 1% EYE DROPS
2942,,ECOSAP 20 CAPS.
2943,,ECRINAL ANP 20 HAIR CREAM 50ML
2944,,ECRINAL ANP 40 - 8 AMPOULES
2945,,ECRINAL ANP HAIR CONDITIONER 150 ML
2946,,ECRINAL ANP HAIR LOTION FOR MEN 200ML
2947,,ECRINAL ANP HAIR LOTION FOR WOMEN 200ML
2948,,ECRINAL ANP HAIR MASK 125ML
2949,,ECRINAL ANP SHAMPOO FOR MEN 200 ML
2950,,ECRINAL ANP SHAMPOO FOR WOMEN 200 ML
2951,,ECRINAL VITAMIN ENRICHED NAIL STRENTHENE
2952,,ECTOMETHRIN 2.5 % LOTION.
2953,,ECTOMETHRIN 2.5% EMULSION
2954,,ECTOMETHRIN 5 % cream.
2955,,ECTOMETHRIN 5 % EMULSION
2956,,ECTOMETHRIN 5% LOTION
2957,,EDEMEX 0.25MG/ML  I.M/I.V 3 AMP.
2958,,EDEMEX 1MG 20 TAB.
2959,,EFALEX  CAPS
2960,,EFALEX SYRUP 120 ML
2961,,EFALEXÆ SYRUP 150 ML (IMPORTED)
2962,,EFAMOL SYRUP 150 ML (IMPORTED)
2963,,EFANOL tab.
2964,,EFEMYO EYE DROPS 10 ML
2965,,EFEXOR XR 150MG 14 CAPS.
2966,,EFEXOR XR 75MG 14 CAPS.
2967,,EFEXOR XR 75MG 28 CAPS
2968,,EFFEGAD 75MG 30 E.R.CAP
2969,,EFFICORT 0.1% lipocream
2970,,EFFORTIL 0.75GM/100GM ORAL DROPS
2971,,EFFORTIL 5MG 20 TAB.
2972,,EFFOX 20MG 20 TAB.
2973,,EFFOX 25MG 30 CAPS.
2974,,EFFOX 40MG 20 TAB.
2975,,EFFOX LONG 50MG 20 S.R CAPS.
2976,,EFFOXBELLE 100mg scored tab.
2977,,EFLOTISM 13.9 % TOPICAL CREAM 15 GM
2978,,EGOZITE BABY CREAM 50 GRAM
2979,,EGY GROWTH 200GRAM SACHET
2980,,EGYCUSATE 20 MG/5 ML SYRUP
2981,,EGYDRONATE scored tabs.
2982,,EGYFAST 75GRAM CREAM
2983,,EGYFERON 1 M.I.U. vial
2984,,EGYFERON 3 M.I.U. vial
2985,,EGYFERON 5 M.I.U. vial
2986,,EGYFINE CREAM 50 GM
2987,,EGYGASTREAZ 100MG/5ML PD. FOR ORAL SUSP.
2988,,EGYNIR 125MG/5ML PD. FOR ORAL SUSP.
2989,,EGYPRO 5 MG 30TAB.
2990,,EGYRAM 1GM/5ML SYRUP 120 ML
2991,,EGYRAM 800 MG 20 TAB
2992,,EGYRESOLVE 250mg soft gelatin capsules
2993,,EGY-T MODEL CU T 380A intrauterine devic
2994,,EGY-TRON SASHETS
2995,,EGYURSO 500MG F.C.TAB.
2996,,EGYZAN CREAM 50 ML
2997,,EKO FIRMING CREAM 100GRAM
2998,,EKO LIGHTENING CREAM 75GRAM
2999,,EKO VAG.DOUSHE 200 ML
3000,,ELASTIC BANDAGE 15CM PERFECT
3001,,ELASTIC BANDAGE 8 CM PERFECT
3002,,ELASTICIN caps.
3003,,ELASTICIN DS f.c.tablet
3004,,ELAXICOPA 1MG F.C.TAB.
3005,,ELAXICOPA 4MG F.C.TAB.
3006,,ELBAVIT WITH CALCIUM PINEAPPLE SYRUP 60
3007,,ELBAVIT WITH IRON PINEAPPLE SYRUP 60 ML
3008,,ELDOPAQUE 2% sunblock cream
3009,,ELDOPAQUE FORTE 4 % sunblock cream
3010,,ELDOPAQUE FORTE 4 % sunblock cream 28.4g
3011,,ELDOQUINE 2 % cream
3012,,ELDOQUINE FORTE 4 % cream
3013,,ELDOQUINE FORTE 4 % cream  14.18g
3014,,ELECORTIN 0.1% CREAM
3015,,ELECORTIN 0.1% OINT.
3016,,ELECORTIN 0.1% TOPICAL LOTION
3017,,ELETRIKAN 40 mg f.c.tab.
3018,,ELEVE 50GRAM CREAM
3019,,ELIANDRORICA 150 mg f.c. tabs.
3020,,ELICA-M CREAM 15 GM
3021,,ELICA-M CREAM 30 GM
3022,,ELICASAL TOPICAL OINTMENT  30GM
3023,,ELICASAL TOPICAL OINTMENT 15GM
3024,,ELIDEL 1% CREAM 15 GM
3025,,ELIMOLIVAN 160/5 10TABS
3026,,ELIQUIS 2.5 MG 20 F.C. TABS.
3027,,ELITAC CREAM
3028,,ELLE VAGINAL DOSH
3029,,ELLEDERM 50ML GEL
3030,,ELLIGYN VAGINAL WASH 200 ML
3031,,ELMISTRAN PLUS 80/12.5 mg tab.
3032,,ELMODOXACIN  500mg f.c.tab.
3033,,ELMODOXACIN 250mg f.c.tab.
3034,,ELMODOXACIN 750mg f.c.tab.
3035,,ELOCON 0.1% CREAM 20 GM
3036,,ELOCON 0.1% LOTION 15 ML
3037,,ELOCON 0.1% OINT. 20G
3038,,ELONDA 0.5 MG 2 TABS
3039,,ELONE HAIR CREAM 75 ML
